life_course_id,n_nodes,record_ids,birth_year_estimates,issues,flagged
1811,2,"['C02530', 'R02423']","[1789, 1787]",[],False
1812,2,"['C02533', 'R00069']","[1798, 1799]",[],False
1813,2,"['C02534', 'R01879']","[1794, 1793]",[],False
1814,2,"['C02535', 'R01030']","[1840, 1837]",[],False
1815,2,"['C02537', 'R02689']","[1792, 1791]",[],False
1816,2,"['C02538', 'R01632']","[1825, 1824]",[],False
1817,2,"['C02539', 'R01337']","[1825, 1823]",[],False
1818,2,"['C02540', 'R01050']","[1812, 1812]",[],False
1819,2,"['C02541', 'R01949']","[1828, 1828]",[],False
1820,2,"['C02543', 'R00407']","[1820, 1821]",[],False
1821,2,"['C02546', 'R02097']","[1801, 1804]",[],False
1822,2,"['C02547', 'R00207']","[1802, 1799]",[],False
1823,2,"['C02548', 'R01783']","[1819, 1818]",[],False
1824,2,"['C02550', 'R01517']","[1794, 1792]",[],False
1825,2,"['C02551', 'R02084']","[1828, 1827]",[],False
1826,2,"['C02554', 'R00670']","[1814, 1815]",[],False
1827,2,"['C02555', 'R01508']","[1835, 1834]",[],False
1828,2,"['C02556', 'R00271']","[1810, 1812]",[],False
1829,2,"['C02557', 'R00228']","[1821, 1819]",[],False
1830,2,"['C02558', 'R02479']","[1781, 1781]",[],False
1831,2,"['C02559', 'R00249']","[1819, 1819]",[],False
1832,2,"['C02560', 'R01855']","[1805, 1808]",[],False
1833,2,"['C02563', 'R02623']","[1828, 1827]",[],False
1834,2,"['C02566', 'R00599']","[1783, 1784]",[],False
1835,2,"['C02567', 'R00251']","[1807, 1806]",[],False
1836,2,"['C02568', 'R00292']","[1827, 1827]",[],False
1837,2,"['C02570', 'R00105']","[1796, 1795]",[],False
1838,2,"['C02571', 'R01269']","[1835, 1837]",[],False
1839,2,"['C02572', 'R00951']","[1809, 1811]",[],False
1840,2,"['C02573', 'R02431']","[1840, 1838]",[],False
1841,2,"['C02574', 'R01179']","[1809, 1807]",[],False
1842,2,"['C02575', 'R02052']","[1805, 1804]",[],False
1843,2,"['C02576', 'R02780']","[1800, 1798]",[],False
1844,2,"['C02577', 'R01062']","[1796, 1796]",[],False
1845,2,"['C02578', 'R01184']","[1826, 1827]",[],False
1846,2,"['C02579', 'R00815']","[1788, 1787]",[],False
1847,2,"['C02580', 'R00763']","[1798, 1800]",[],False
1848,2,"['C02582', 'R02032']","[1801, 1800]",[],False
1849,2,"['C02584', 'R01132']","[1802, 1802]",[],False
1850,2,"['C02585', 'R01934']","[1810, 1809]",[],False
1851,2,"['C02587', 'R01248']","[1809, 1810]",[],False
1852,2,"['C02589', 'R01953']","[1821, 1823]",[],False
1853,2,"['C02590', 'R00794']","[1778, 1781]",[],False
1854,2,"['C02591', 'R01420']","[1779, 1779]",[],False
1855,2,"['C02592', 'R00186']","[1808, 1811]",[],False
1856,2,"['C02593', 'R00152']","[1805, 1805]",[],False
1857,2,"['C02594', 'R00110']","[1795, 1794]",[],False
1858,2,"['C02595', 'R02422']","[1840, 1841]",[],False
1859,2,"['C02596', 'R02596']","[1824, 1823]",[],False
1860,2,"['C02597', 'R01408']","[1783, 1785]",[],False
1861,2,"['C02598', 'R01907']","[1828, 1826]",[],False
1862,2,"['C02599', 'R01833']","[1829, 1831]",[],False
1863,2,"['C02600', 'R01260']","[1807, 1811]",['birth_year_conflict'],True
1864,2,"['C02601', 'R01105']","[1833, 1834]",[],False
1865,2,"['C02602', 'R01500']","[1811, 1812]",[],False
1866,2,"['C02604', 'R00254']","[1793, 1792]",[],False
1867,2,"['C02607', 'R02365']","[1810, 1811]",[],False
1868,2,"['C02608', 'R00637']","[1835, 1837]",[],False
1869,2,"['C02610', 'R00736']","[1829, 1831]",[],False
1870,2,"['C02612', 'R01021']","[1787, 1789]",[],False
1871,2,"['C02613', 'R00088']","[1804, 1805]",[],False
1872,2,"['C02614', 'R01619']","[1839, 1842]",[],False
1873,2,"['C02615', 'R00426']","[1828, 1828]",[],False
1874,2,"['C02616', 'R02178']","[1837, 1839]",[],False
1875,2,"['C02618', 'R02939']","[1800, 1801]",[],False
1876,2,"['C02619', 'R00005']","[1838, 1836]",[],False
1877,2,"['C02620', 'R02704']","[1825, 1826]",[],False
1878,2,"['C02621', 'R01557']","[1786, 1789]",[],False
1879,2,"['C02622', 'R00129']","[1790, 1791]",[],False
1880,2,"['C02625', 'R01231']","[1788, 1787]",[],False
1881,2,"['C02627', 'R00540']","[1826, 1827]",[],False
1882,2,"['C02631', 'R02894']","[1786, 1785]",[],False
1883,2,"['C02632', 'R02925']","[1792, 1790]",[],False
1884,2,"['C02634', 'R02732']","[1793, 1793]",[],False
1885,2,"['C02635', 'R00208']","[1805, 1809]",['birth_year_conflict'],True
1886,2,"['C02636', 'R02036']","[1807, 1809]",[],False
1887,2,"['C02637', 'R00023']","[1794, 1794]",[],False
1888,2,"['C02638', 'R02555']","[1836, 1835]",[],False
1889,2,"['C02639', 'R01029']","[1790, 1791]",[],False
1890,2,"['C02640', 'R02820']","[1801, 1802]",[],False
1891,2,"['C02641', 'R00452']","[1822, 1815]",['birth_year_conflict'],True
1892,2,"['C02642', 'R01052']","[1814, 1813]",[],False
1893,2,"['C02645', 'R00793']","[1832, 1832]",[],False
1894,2,"['C02646', 'R01223']","[1784, 1788]",['birth_year_conflict'],True
1895,2,"['C02647', 'R01063']","[1803, 1805]",[],False
1896,2,"['C02648', 'R02802']","[1797, 1799]",[],False
1897,2,"['C02652', 'R00284']","[1805, 1801]",['birth_year_conflict'],True
1898,2,"['C02653', 'R01539']","[1802, 1801]",[],False
1899,2,"['C02654', 'R02170']","[1825, 1824]",[],False
1900,2,"['C02656', 'R00055']","[1838, 1837]",[],False
1901,2,"['C02657', 'R01228']","[1822, 1822]",[],False
1902,2,"['C02658', 'R00277']","[1833, 1834]",[],False
1903,2,"['C02659', 'R00062']","[1830, 1828]",[],False
1904,2,"['C02660', 'R02584']","[1839, 1837]",[],False
1905,2,"['C02661', 'R00242']","[1789, 1792]",[],False
1906,2,"['C02662', 'R00753']","[1793, 1791]",[],False
1907,2,"['C02663', 'R02520']","[1834, 1832]",[],False
1908,2,"['C02666', 'R01687']","[1789, 1788]",[],False
1909,2,"['C02668', 'R00482']","[1837, 1837]",[],False
1910,2,"['C02669', 'R02023']","[1812, 1814]",[],False
1911,2,"['C02671', 'R02621']","[1821, 1822]",[],False
1912,2,"['C02672', 'R02858']","[1786, 1786]",[],False
1913,2,"['C02675', 'R00679']","[1820, 1821]",[],False
1914,2,"['C02677', 'R02386']","[1815, 1815]",[],False
1915,2,"['C02679', 'R02395']","[1801, 1801]",[],False
1916,2,"['C02681', 'R01428']","[1836, 1836]",[],False
1917,2,"['C02683', 'R01665']","[1796, 1797]",[],False
1918,2,"['C02686', 'R01911']","[1785, 1783]",[],False
1919,2,"['C02687', 'R02679']","[1831, 1830]",[],False
1920,2,"['C02689', 'R01054']","[1827, 1826]",[],False
1921,2,"['C02690', 'R00892']","[1832, 1830]",[],False
1922,2,"['C02691', 'R02085']","[1798, 1798]",[],False
1923,2,"['C02692', 'R02417']","[1823, 1824]",[],False
1924,2,"['C02693', 'R01023']","[1801, 1801]",[],False
1925,2,"['C02696', 'R01504']","[1813, 1812]",[],False
1926,2,"['C02699', 'R00965']","[1826, 1829]",[],False
1927,2,"['C02702', 'R02907']","[1818, 1817]",[],False
1928,2,"['C02703', 'R00490']","[1783, 1783]",[],False
1929,2,"['C02704', 'R01717']","[1784, 1782]",[],False
1930,2,"['C02706', 'R00231']","[1828, 1828]",[],False
1931,2,"['C02707', 'R00485']","[1799, 1799]",[],False
1932,2,"['C02708', 'R00601']","[1801, 1799]",[],False
1933,2,"['C02709', 'R00342']","[1782, 1781]",[],False
1934,2,"['C02711', 'R01615']","[1808, 1811]",[],False
1935,2,"['C02712', 'R00886']","[1799, 1798]",[],False
1936,2,"['C02713', 'R01364']","[1794, 1792]",[],False
1937,2,"['C02714', 'R02627']","[1820, 1817]",[],False
1938,2,"['C02715', 'R02375']","[1793, 1791]",[],False
1939,2,"['C02716', 'R02545']","[1828, 1829]",[],False
1940,2,"['C02717', 'R02891']","[1808, 1806]",[],False
1941,2,"['C02719', 'R00880']","[1823, 1823]",[],False
1942,2,"['C02720', 'R00211']","[1802, 1803]",[],False
1943,2,"['C02721', 'R02608']","[1831, 1830]",[],False
1944,2,"['C02722', 'R00252']","[1841, 1841]",[],False
1945,2,"['C02725', 'R00553']","[1833, 1833]",[],False
1946,2,"['C02726', 'R00353']","[1793, 1790]",[],False
1947,2,"['C02727', 'R01731']","[1800, 1799]",[],False
1948,2,"['C02728', 'R02159']","[1819, 1818]",[],False
1949,2,"['C02729', 'R00573']","[1794, 1791]",[],False
1950,2,"['C02730', 'R01866']","[1797, 1797]",[],False
1951,2,"['C02731', 'R01627']","[1786, 1786]",[],False
1952,2,"['C02732', 'R00148']","[1791, 1792]",[],False
1953,2,"['C02734', 'R00170']","[1786, 1786]",[],False
1954,2,"['C02735', 'R02560']","[1833, 1833]",[],False
1955,2,"['C02739', 'R00051']","[1798, 1798]",[],False
1956,2,"['C02741', 'R00850']","[1792, 1791]",[],False
1957,2,"['C02743', 'R01990']","[1824, 1823]",[],False
1958,2,"['C02744', 'R02291']","[1826, 1825]",[],False
1959,2,"['C02745', 'R02610']","[1802, 1801]",[],False
1960,2,"['C02746', 'R00642']","[1796, 1798]",[],False
1961,2,"['C02747', 'R02934']","[1811, 1812]",[],False
1962,2,"['C02749', 'R00623']","[1778, 1779]",[],False
1963,2,"['C02750', 'R00747']","[1835, 1835]",[],False
1964,2,"['C02753', 'R00896']","[1782, 1783]",[],False
1965,2,"['C02754', 'R02535']","[1796, 1797]",[],False
1966,2,"['C02755', 'R02980']","[1791, 1793]",[],False
1967,2,"['C02757', 'R02664']","[1796, 1800]",['birth_year_conflict'],True
1968,2,"['C02758', 'R02241']","[1826, 1826]",[],False
1969,2,"['C02759', 'R00644']","[1794, 1794]",[],False
1970,2,"['C02761', 'R00379']","[1816, 1813]",[],False
1971,2,"['C02765', 'R02565']","[1780, 1780]",[],False
1972,2,"['C02766', 'R00640']","[1791, 1790]",[],False
1973,2,"['C02767', 'R02325']","[1785, 1786]",[],False
1974,2,"['C02768', 'R01012']","[1795, 1794]",[],False
1975,2,"['C02770', 'R02239']","[1833, 1836]",[],False
1976,2,"['C02771', 'R00549']","[1832, 1831]",[],False
1977,2,"['C02772', 'R01219']","[1840, 1839]",[],False
1978,2,"['C02773', 'R00946']","[1789, 1787]",[],False
1979,2,"['C02774', 'R01469']","[1833, 1834]",[],False
1980,2,"['C02775', 'R01642']","[1799, 1799]",[],False
1981,2,"['C02777', 'R01935']","[1806, 1806]",[],False
1982,2,"['C02779', 'R00193']","[1788, 1788]",[],False
1983,2,"['C02780', 'R02063']","[1823, 1826]",[],False
1984,2,"['C02781', 'R01290']","[1820, 1819]",[],False
1985,2,"['C02782', 'R00257']","[1788, 1788]",[],False
1986,2,"['C02783', 'R01102']","[1830, 1829]",[],False
1987,2,"['C02784', 'R01806']","[1786, 1786]",[],False
1988,2,"['C02785', 'R00419']","[1810, 1811]",[],False
1989,2,"['C02786', 'R00751']","[1820, 1819]",[],False
1990,2,"['C02788', 'R02637']","[1782, 1779]",[],False
1991,2,"['C02789', 'R00362']","[1819, 1818]",[],False
1992,2,"['C02790', 'R00980']","[1787, 1785]",[],False
1993,2,"['C02792', 'R02046']","[1829, 1827]",[],False
1994,2,"['C02793', 'R02055']","[1823, 1823]",[],False
1995,2,"['C02794', 'R01786']","[1798, 1797]",[],False
1996,2,"['C02795', 'R00555']","[1797, 1797]",[],False
1997,2,"['C02796', 'R02765']","[1816, 1816]",[],False
1998,2,"['C02797', 'R00734']","[1820, 1820]",[],False
1999,2,"['C02799', 'R02853']","[1787, 1785]",[],False
2000,2,"['C02800', 'R02308']","[1805, 1801]",['birth_year_conflict'],True
2001,2,"['C02801', 'R01323']","[1792, 1791]",[],False
2002,2,"['C02802', 'R00966']","[1787, 1787]",[],False
2003,2,"['C02803', 'R02703']","[1793, 1794]",[],False
2004,2,"['C02804', 'R01000']","[1814, 1812]",[],False
2005,2,"['C02805', 'R02842']","[1818, 1815]",[],False
2006,2,"['C02807', 'R00468']","[1788, 1788]",[],False
2007,2,"['C02808', 'R01836']","[1790, 1791]",[],False
2008,2,"['C02809', 'R02202']","[1832, 1833]",[],False
2009,2,"['C02810', 'R01202']","[1830, 1828]",[],False
2010,2,"['C02813', 'R01130']","[1799, 1800]",[],False
2011,2,"['C02814', 'R01525']","[1809, 1810]",[],False
2012,2,"['C02817', 'R02991']","[1796, 1798]",[],False
2013,2,"['C02818', 'R00883']","[1824, 1825]",[],False
2014,2,"['C02819', 'R00686']","[1800, 1801]",[],False
2015,2,"['C02821', 'R01326']","[1830, 1831]",[],False
2016,2,"['C02822', 'R01338']","[1809, 1812]",[],False
2017,2,"['C02823', 'R01528']","[1814, 1815]",[],False
2018,2,"['C02825', 'R00313']","[1835, 1838]",[],False
2019,2,"['C02826', 'R00527']","[1801, 1801]",[],False
2020,2,"['C02828', 'R02651']","[1837, 1837]",[],False
2021,2,"['C02829', 'R02223']","[1801, 1804]",[],False
2022,2,"['C02830', 'R01659']","[1823, 1820]",[],False
2023,2,"['C02831', 'R02672']","[1798, 1796]",[],False
2024,2,"['C02832', 'R02892']","[1820, 1823]",[],False
2025,2,"['C02834', 'R02472']","[1807, 1809]",[],False
2026,2,"['C02835', 'R02660']","[1813, 1812]",[],False
2027,2,"['C02837', 'R02244']","[1789, 1789]",[],False
2028,2,"['C02838', 'R01266']","[1790, 1789]",[],False
2029,2,"['C02842', 'R01217']","[1835, 1835]",[],False
2030,2,"['C02843', 'R02008']","[1808, 1808]",[],False
2031,2,"['C02844', 'R00516']","[1797, 1797]",[],False
2032,2,"['C02845', 'R01616']","[1798, 1798]",[],False
2033,2,"['C02846', 'R00118']","[1833, 1830]",[],False
2034,2,"['C02847', 'R00191']","[1821, 1819]",[],False
2035,2,"['C02849', 'R00778']","[1828, 1831]",[],False
2036,2,"['C02851', 'R00504']","[1820, 1818]",[],False
2037,2,"['C02852', 'R01737']","[1790, 1790]",[],False
2038,2,"['C02853', 'R02666']","[1800, 1799]",[],False
2039,2,"['C02855', 'R02134']","[1829, 1829]",[],False
2040,2,"['C02856', 'R02638']","[1809, 1809]",[],False
2041,2,"['C02857', 'R02277']","[1831, 1832]",[],False
2042,2,"['C02858', 'R02190']","[1811, 1811]",[],False
2043,2,"['C02859', 'R02841']","[1839, 1839]",[],False
2044,2,"['C02861', 'R02903']","[1833, 1834]",[],False
2045,2,"['C02863', 'R01896']","[1783, 1782]",[],False
2046,2,"['C02866', 'R00877']","[1838, 1839]",[],False
2047,2,"['C02870', 'R02408']","[1779, 1781]",[],False
2048,2,"['C02871', 'R00894']","[1834, 1833]",[],False
2049,2,"['C02872', 'R01426']","[1830, 1832]",[],False
2050,2,"['C02873', 'R02607']","[1789, 1786]",[],False
2051,2,"['C02874', 'R00458']","[1810, 1810]",[],False
2052,2,"['C02876', 'R02296']","[1809, 1808]",[],False
2053,2,"['C02879', 'R01147']","[1828, 1827]",[],False
2054,2,"['C02880', 'R01590']","[1839, 1836]",[],False
2055,2,"['C02881', 'R01618']","[1823, 1822]",[],False
2056,2,"['C02882', 'R02865']","[1823, 1819]",['birth_year_conflict'],True
2057,2,"['C02884', 'R00154']","[1806, 1807]",[],False
2058,2,"['C02885', 'R02222']","[1822, 1818]",['birth_year_conflict'],True
2059,2,"['C02886', 'R01548']","[1824, 1827]",[],False
2060,2,"['C02887', 'R01416']","[1828, 1829]",[],False
2061,2,"['C02888', 'R01905']","[1793, 1793]",[],False
2062,2,"['C02891', 'R01604']","[1801, 1802]",[],False
2063,2,"['C02892', 'R00649']","[1798, 1800]",[],False
2064,2,"['C02894', 'R02005']","[1829, 1826]",[],False
2065,2,"['C02899', 'R01315']","[1791, 1790]",[],False
2066,2,"['C02900', 'R01928']","[1797, 1797]",[],False
2067,2,"['C02901', 'R01084']","[1827, 1824]",[],False
2068,2,"['C02903', 'R00073']","[1781, 1782]",[],False
2069,2,"['C02904', 'R00085']","[1829, 1829]",[],False
2070,2,"['C02905', 'R00158']","[1797, 1798]",[],False
2071,2,"['C02906', 'R00937']","[1835, 1836]",[],False
2072,2,"['C02907', 'R01917']","[1817, 1815]",[],False
2073,2,"['C02908', 'R01895']","[1813, 1813]",[],False
2074,2,"['C02909', 'R01320']","[1801, 1801]",[],False
2075,2,"['C02910', 'R01306']","[1811, 1813]",[],False
2076,2,"['C02913', 'R01950']","[1826, 1825]",[],False
2077,2,"['C02914', 'R01407']","[1828, 1827]",[],False
2078,2,"['C02915', 'R00099']","[1834, 1832]",[],False
2079,2,"['C02916', 'R01313']","[1780, 1779]",[],False
2080,2,"['C02917', 'R01209']","[1806, 1808]",[],False
2081,2,"['C02918', 'R01117']","[1799, 1799]",[],False
2082,2,"['C02919', 'R02910']","[1798, 1798]",[],False
2083,2,"['C02920', 'R00782']","[1801, 1801]",[],False
2084,2,"['C02921', 'R00724']","[1839, 1839]",[],False
2085,2,"['C02922', 'R02606']","[1808, 1810]",[],False
2086,2,"['C02923', 'R01310']","[1806, 1806]",[],False
2087,2,"['C02924', 'R02916']","[1807, 1806]",[],False
2088,2,"['C02925', 'R02657']","[1802, 1803]",[],False
2089,2,"['C02926', 'R02698']","[1805, 1806]",[],False
2090,2,"['C02927', 'R02148']","[1808, 1812]",['birth_year_conflict'],True
2091,2,"['C02928', 'R02656']","[1791, 1791]",[],False
2092,2,"['C02929', 'R00780']","[1837, 1837]",[],False
2093,2,"['C02932', 'R02712']","[1829, 1826]",[],False
2094,2,"['C02934', 'R01409']","[1796, 1798]",[],False
2095,2,"['C02935', 'R02997']","[1779, 1781]",[],False
2096,2,"['C02936', 'R02430']","[1817, 1818]",[],False
2097,2,"['C02938', 'R01988']","[1830, 1829]",[],False
2098,2,"['C02941', 'R01016']","[1833, 1834]",[],False
2099,2,"['C02942', 'R00149']","[1779, 1782]",[],False
2100,2,"['C02943', 'R02474']","[1833, 1833]",[],False
2101,2,"['C02944', 'R00960']","[1801, 1803]",[],False
2102,2,"['C02945', 'R01459']","[1802, 1801]",[],False
2103,2,"['C02947', 'R01814']","[1804, 1804]",[],False
2104,2,"['C02948', 'R02237']","[1828, 1827]",[],False
2105,2,"['C02949', 'R00157']","[1831, 1831]",[],False
2106,2,"['C02951', 'R02628']","[1832, 1831]",[],False
2107,2,"['C02952', 'R01432']","[1814, 1812]",[],False
2108,2,"['C02953', 'R01059']","[1822, 1822]",[],False
2109,2,"['C02954', 'R01181']","[1788, 1788]",[],False
2110,2,"['C02955', 'R01704']","[1798, 1798]",[],False
2111,2,"['C02956', 'R02436']","[1816, 1815]",[],False
2112,2,"['C02957', 'R02381']","[1817, 1820]",[],False
2113,2,"['C02958', 'R02101']","[1781, 1779]",[],False
2114,2,"['C02959', 'R02641']","[1802, 1801]",[],False
2115,2,"['C02960', 'R00575']","[1801, 1800]",[],False
2116,2,"['C02961', 'R01644']","[1838, 1837]",[],False
2117,2,"['C02963', 'R02508']","[1784, 1784]",[],False
2118,2,"['C02965', 'R01305']","[1798, 1797]",[],False
2119,2,"['C02966', 'R01578']","[1835, 1834]",[],False
2120,2,"['C02967', 'R02331']","[1795, 1796]",[],False
2121,2,"['C02968', 'R01455']","[1828, 1825]",[],False
2122,2,"['C02970', 'R00972']","[1808, 1813]",['birth_year_conflict'],True
2123,2,"['C02971', 'R00537']","[1838, 1836]",[],False
2124,2,"['C02973', 'R02061']","[1801, 1801]",[],False
2125,2,"['C02974', 'R02561']","[1814, 1813]",[],False
2126,2,"['C02975', 'R02183']","[1829, 1828]",[],False
2127,2,"['C02976', 'R00872']","[1783, 1785]",[],False
2128,2,"['C02979', 'R01826']","[1812, 1812]",[],False
2129,2,"['C02980', 'R01813']","[1833, 1831]",[],False
2130,2,"['C02981', 'R01325']","[1824, 1825]",[],False
2131,2,"['C02982', 'R00269']","[1781, 1781]",[],False
2132,2,"['C02983', 'R02744']","[1820, 1820]",[],False
2133,2,"['C02984', 'R01173']","[1801, 1801]",[],False
2134,2,"['C02986', 'R00796']","[1799, 1799]",[],False
2135,2,"['C02987', 'R02387']","[1836, 1836]",[],False
2136,2,"['C02989', 'R01442']","[1793, 1793]",[],False
2137,2,"['C02991', 'R02282']","[1817, 1820]",[],False
2138,2,"['C02992', 'R01299']","[1801, 1799]",[],False
2139,2,"['C02993', 'R00487']","[1787, 1786]",[],False
2140,2,"['C02994', 'R00213']","[1796, 1795]",[],False
2141,2,"['C02995', 'R00163']","[1783, 1781]",[],False
2142,2,"['C02996', 'R02110']","[1821, 1818]",[],False
2143,2,"['C02998', 'R01686']","[1787, 1787]",[],False
2144,2,"['C02999', 'R00200']","[1839, 1840]",[],False
